date,ISIN,ticker,name,Country,event_type,rank_final,rank_prev,ric
2021-03-01,GB00B7KR2P84,EZJ.L,BKRP EASYJET,GB,ADD,550,647,EZJ.L
2021-03-01,GB00BYZN9041,FUTR.L,BYZN HH FUTURE,GB,ADD,554,644,FUTR.L
2021-03-01,DE0006766504,NDA.DE,NAFG. AURUBIS,DE,ADD,570,639,NAFG.DE
2021-03-01,GB00BD6GN030,VMUK.L,BDGN Y Virgin Money UK,GB,ADD,543,658,VMUK.L
2021-03-01,FI0009005870,KCR-A.HE,BWFP KONECRANES,FI,ADD,580,640,KCRA.HE
2021-03-01,DK0060854669,RILB-A.CO,BFKD Z RINGKJOBING LANDBOBANK DK,DK,ADD,581,609,RILBA.CO
2021-03-01,GB00BK1PTB77,AGGK.L,BKPTB AGGREKO,GB,ADD,583,687,AGGK.L
2021-03-01,ES0113860A34,SABE.MC,BXQN BCO SABADELL,ES,ADD,586,625,SABE.MC
2021-03-01,DK0060027142,ALK-B.CO,BVLC ALK-ABELLO B DK,DK,ADD,588,602,ALKb.CO
2021-03-01,GB00BYQ0JC66,BEZ.L,BYQJC BEAZLEY,GB,ADD,573,606,BEZG.L
2021-04-01,GB0002869419,BYG.L,X BIG YELLOW GROUP,GB,DELETE,609,594,BYG.L
2021-04-01,GB00B132NW22,ASHM.L,BNW BNW ASHMORE GRP,GB,DELETE,613,584,ASHM.L
2021-04-01,GB00BVGBWW93,AGRP.L,BV WW GBUR ASSURA,GB,DELETE,616,596,AGRP.L
2021-04-01,GB00B5N0P849,WG.L,BNP WOOD GRP JOHN,GB,DELETE,633,585,WG.L
2021-04-01,CH0496451508,SWON.SW,BKWDB IK SOFTWAREONE HOLDING,CH,DELETE,628,582,SWON.S
2021-04-01,DK0060027142,ALK-B.CO,BVLC ALK-ABELLO B DK,DK,DELETE,638,588,ALKb.CO
2021-04-01,DE0005493365,HYQ.DE,BXLF HYQGn. HYPOPORT FINANCE,DE,DELETE,674,565,HYQGn.DE
2021-04-01,GB00BYRJ5J14,PHP.L,BYRJJ BB PRIMARY HEALTH PROPS.,GB,DELETE,608,590,PHP.L
2021-04-01,GB00BLDRH360,OSB.L,BLDRH D OSB GROUP,GB,DELETE,623,597,OSBO.L
2021-04-01,CH0002178181,SRAIL.SW,BJHN GI STADLER RAIL AG,CH,DELETE,601,575,SRAIL.S
2021-04-01,CH0531751755,BCVN.SW,BMFYR BANQUE CANTONALE VAUDOISE,CH,DELETE,602,566,BCVN.S
2021-04-01,DE000A0Z2ZZ5,FNTN.DE,BSKS FNTGn. FREENET,DE,ADD,567,603,FNTGn.DE
2021-04-01,GB0000961622,BBY.L,BALFOUR BEATTY,GB,ADD,597,609,BALF.L
2021-04-01,SE0005999836,AF-B.ST,BNJ FM AF POYRY B SE,SE,ADD,594,620,AFb.ST
2021-04-01,GB00BJ62K685,PETSP.L,BJK PETS HOME PLC,AT,ADD,592,601,PETSP.L
2021-04-01,IT0001233417,A2.MI,AA,IT,ADD,591,610,A2.MI
2021-04-01,IT0005282865,REY.MI,BZDZ L REPLY IT,IT,ADD,590,614,REY.MI
2021-04-01,IE0000669501,GL9.IR,Z GLANBIA IE,IE,ADD,577,616,GL9.I
2021-04-01,NL0006237562,ARDS.AS,ARCADIS,NL,ADD,572,629,ARDS.AS
2021-04-01,GB0001859296,VTY.L,VISTRY GROUP,GB,ADD,532,617,VTYV.L
2021-04-01,GB00BYZDVK82,SCT.L,BYZDVK VR SOFTCAT,GB,ADD,530,602,SCTS.L
2021-04-01,SE0007491303,BRAV.ST,BZDP JU BRAVIDA HOLDING AB SE,SE,ADD,599,622,BRAV.ST
2021-05-01,JE00BN574F90,WIZZ.L,BNF WIZZAIR,GB,DELETE,603,593,WIZZ.L
2021-05-01,DE0006766504,NDA.DE,NAFG. AURUBIS,DE,DELETE,604,600,NAFG.DE
2021-05-01,NL0012044747,SAEG.DE,BYYHG SAEG. DEZ SHOP APOTHEKE OPE EUR,DE,DELETE,626,583,SAEG.DE
2021-05-01,CH0363463438,IDIA.SW,BFYK IDORSIA LIMITED,CH,DELETE,614,580,IDIA.S
2021-05-01,LU0088087324,SESG.PA,BZQQ BZQQ SES,LU,DELETE,602,569,SESFd.PA
2021-05-01,GB00BYQ0JC66,BEZ.L,BYQJC BEAZLEY,GB,DELETE,610,578,BEZG.L
2021-05-01,GB00BV9FP302,CCC.L,BVFP AA COMPUTACENTER,GB,ADD,597,631,CCC.L
2021-05-01,CH0002178181,SRAIL.SW,BJHN GI STADLER RAIL AG,CH,ADD,596,601,SRAIL.S
2021-05-01,GB00BLDRH360,OSB.L,BLDRH D OSB GROUP,GB,ADD,592,623,OSBO.L
2021-05-01,FR0000050809,SOP.PA,F SOPRA STERIA GROUP,FR,ADD,591,615,SOPR.PA
2021-05-01,SE0000106205,PEAB-B.ST,PEAB B,SE,ADD,585,642,PEABb.ST
2021-05-01,FI0009000277,TIETO.HE,TIETOEVRY,FI,ADD,584,610,TIETO.HE
2021-05-01,ES0137650018,FLUI.MC,BV BV FLUIDRA,ES,ADD,582,645,FLUI.MC
2021-05-01,FR0000130403,DIOR.PA,CHRISTIAN DIOR,FR,ADD,549,606,DIOR.PA
2021-05-01,GB00BGBN7C04,SSPG.L,B NC GBNI SSP GROUP,GB,ADD,532,603,SSPG.L
2021-06-01,DK0060854669,RILB-A.CO,BFKD Z RINGKJOBING LANDBOBANK DK,DK,DELETE,610,587,RILBA.CO
2021-06-01,NL0010583399,CORB.AS,BFRSRR CORBION,NL,DELETE,611,594,CORB.AS
2021-06-01,FI0009005870,KCR-A.HE,BWFP KONECRANES,FI,DELETE,613,590,KCRA.HE
2021-06-01,DE0006632003,MOR.DE,MORG. MORPHOSYS,DE,DELETE,621,572,MORG.DE
2021-06-01,SE0000106205,PEAB-B.ST,PEAB B,SE,DELETE,624,585,PEABb.ST
2021-06-01,FR0004035913,ILD.PA,ILIAD,FR,DELETE,642,573,ILD.PA
2021-06-01,FI0009000277,TIETO.HE,TIETOEVRY,FI,DELETE,641,584,TIETO.HE
2021-06-01,GB00BLDRH360,OSB.L,BLDRH D OSB GROUP,GB,DELETE,607,592,OSBO.L
2021-06-01,GB0007323586,RSW.L,V RENISHAW,GB,DELETE,644,589,RSW.L
2021-06-01,GB00BKDTK925,TRN.L,BKDTK JJ TRAINLINE PLC,GB,DELETE,776,580,TRNT.L
2021-06-01,CH0002178181,SRAIL.SW,BJHN GI STADLER RAIL AG,CH,DELETE,628,596,SRAIL.S
2021-06-01,FR0000050809,SOP.PA,F SOPRA STERIA GROUP,FR,DELETE,603,591,SOPR.PA
2021-06-01,LU0088087324,SESG.PA,BZQQ BZQQ SES,LU,ADD,568,602,SESFd.PA
2021-06-01,GB00BV9FP302,CCC.L,BVFP AA COMPUTACENTER,GB,DELETE,601,597,CCC.L
2021-06-01,DE000A13SX22,HLE.DE,BSHYK HLE. DEGC HELLA,DE,ADD,595,633,HLE.DE
2021-06-01,SE0011205194,WIHL.ST,BFZPW D WIHLBORGS FASTIGHETER SE,SE,ADD,593,617,WIHL.ST
2021-06-01,DE000A1PHFF7,BOSS.DE,BMHC BOSSn. HUGO BOSS,DE,ADD,587,646,BOSSn.DE
2021-06-01,PLLPP0000011,LPPP.WA,LPP PL,,ADD,582,625,LPPP.WA
2021-06-01,DE0006766504,NDA.DE,NAFG. AURUBIS,DE,ADD,581,604,NAFG.DE
2021-06-01,GB0002869419,BYG.L,X BIG YELLOW GROUP,GB,ADD,573,601,BYG.L
2021-06-01,CH0012530207,BANB.SW,V BACHEM HOLDING,CH,ADD,570,624,BANB.S
2021-06-01,SE0014401378,ALIF-B.ST,BMVWYM E ADDLIFE SE,SE,ADD,566,611,ALIFb.ST
2021-06-01,CH0008837566,ALLN.SW,ALLREAL HLDG,CH,DELETE,602,600,ALLN.S
2021-07-01,GB00B2PDGW16,SMWH.L,BPDGW BWCM NEW WH SMITH,GB,DELETE,603,583,SMWH.L
2021-07-01,NL0009432491,VOPA.AS,VOPAK,NL,DELETE,602,600,VOPA.AS
2021-07-01,BE0974256852,COLR.BR,ETS COLRUYT,BE,DELETE,615,596,COLR.BR
2021-07-01,GB00B7KR2P84,EZJ.L,BKRP EASYJET,GB,DELETE,614,574,EZJ.L
2021-07-01,GB0000961622,BBY.L,BALFOUR BEATTY,GB,DELETE,601,598,BALF.L
2021-07-01,DK0060854669,RILB-A.CO,BFKD Z RINGKJOBING LANDBOBANK DK,DK,ADD,597,610,RILBA.CO
2021-07-01,CH0363463438,IDIA.SW,BFYK IDORSIA LIMITED,CH,ADD,595,606,IDIA.S
2021-07-01,GB0009292243,VCT.L,VICTREX,GB,ADD,588,605,VCTX.L
2021-07-01,DE000A0WMPJ6,AIXA.DE,AIXGn. AIXTRON,DE,ADD,586,696,AIXGn.DE
2021-07-01,FR0000050809,SOP.PA,F SOPRA STERIA GROUP,FR,ADD,584,603,SOPR.PA
2021-07-01,DK0060027142,ALK-B.CO,BVLC ALK-ABELLO B DK,DK,ADD,573,608,ALKb.CO
2021-08-01,NO0010715139,SCATC.OL,BQSSWW N SCATEC NO,NO,DELETE,666,575,SCATC.OL
2021-08-01,BE0003818359,GLPG.AS,BQV W GALAPAGOS BE,BE,DELETE,643,591,GLPG.AS
2021-08-01,CH0363463438,IDIA.SW,BFYK IDORSIA LIMITED,CH,DELETE,638,595,IDIA.S
2021-08-01,NO0010081235,NEL.OL,BNR L NEL NO,NO,DELETE,627,555,NEL.OL
2021-08-01,DE000A0WMPJ6,AIXA.DE,AIXGn. AIXTRON,DE,DELETE,626,586,AIXGn.DE
2021-08-01,GB00BGBN7C04,SSPG.L,B NC GBNI SSP GROUP,GB,DELETE,616,600,SSPG.L
2021-08-01,NO0010345853,AKERBP.OL,BLG Q AKER BP NO,NO,DELETE,612,551,AKERBP.OL
2021-08-01,LU0088087324,SESG.PA,BZQQ BZQQ SES,LU,DELETE,609,599,SESFd.PA
2021-08-01,GB00B1N7Z094,SAFE.L,BNZ BNZ SAFESTORE HOLDINGS,GB,ADD,596,621,SAFE.L
2021-08-01,GB0009123323,ULE.L,ULTRA ELECTRONICS,GB,ADD,592,689,ULE.L
2021-08-01,DE000A0TGJ55,VAR1.DE,VAR. DECA VARTA AG,DE,ADD,594,618,VAR1.DE
2021-08-01,BE0974259880,IETB.BR,DIETEREN GROUP,BE,ADD,551,637,IETB.BR
2021-08-01,SE0011205202,VITR.ST,BFZCSN I VITROLIFE SE,SE,ADD,566,663,VITR.ST
2021-08-01,GB00BJDQQ870,WOSG.L,BJDQQ II WATCHES OF SWITZERLAND GROUP,GB,ADD,570,619,WOSG.L
2021-08-01,FR0004035913,ILD.PA,ILIAD,FR,ADD,549,672,ILD.PA
2021-08-01,CH0006372897,INRN.SW,INTERROLL,CH,ADD,578,612,INRN.S
2021-08-01,GB00BYQ0JC66,BEZ.L,BYQJC BEAZLEY,GB,ADD,572,617,BEZG.L
2021-09-01,DE0008232125,LHA.DE,LHAG. LUFTHANSA,DE,DELETE,606,565,LHAG.DE
2021-09-01,CH0225173167,CMBN.SW,BFSSBH X CEMBRA MONEY BANK,CH,DELETE,745,593,CMBN.S
2021-09-01,GB00BDSFG982,FTI.PA,BYWH TECHNIPFMC,FR,DELETE,627,598,FTI.PA
2021-09-01,NO0010716418,ENTR-A.OL,BRJVC AP ENTRA NO,NO,DELETE,625,503,ENTRA.OL
2021-09-01,DE0006766504,NDA.DE,NAFG. AURUBIS,DE,DELETE,624,561,NAFG.DE
2021-09-01,DE000A0TGJ55,VAR1.DE,VAR. DECA VARTA AG,DE,DELETE,622,594,VAR1.DE
2021-09-01,DE000A1PHFF7,BOSS.DE,BMHC BOSSn. HUGO BOSS,DE,DELETE,609,568,BOSSn.DE
2021-09-01,DE000A0Z2ZZ5,FNTN.DE,BSKS FNTGn. FREENET,DE,DELETE,608,599,FNTGn.DE
2021-09-01,BE0003810273,PROX.BR,BDP BDP PROXIMUS,BE,DELETE,601,583,PROX.BR
2021-09-01,GB00BV9FP302,CCC.L,BVFP AA COMPUTACENTER,GB,ADD,586,605,CCC.L
2021-09-01,SE0015192067,SAVE.ST,BNDLH GM NORDNET SE,SE,ADD,599,688,SAVE.ST
2021-09-01,FI0009000277,TIETO.HE,TIETOEVRY,FI,ADD,598,623,TIETO.HE
2021-09-01,IT0003261697,AZMT.MI,BM BM AZIMUT HLDG,IT,ADD,597,617,AZMT.MI
2021-09-01,DK0015998017,BAV-A.CO,BAVARIAN NORDIC DK,DK,ADD,595,657,BAVA.CO
2021-09-01,GB00BLDRH360,OSB.L,BLDRH D OSB GROUP,GB,ADD,593,603,OSBO.L
2021-09-01,LU0088087324,SESG.PA,BZQQ BZQQ SES,LU,ADD,585,609,SESFd.PA
2021-09-01,DE000A0WMPJ6,AIXA.DE,AIXGn. AIXTRON,DE,ADD,576,626,AIXGn.DE
2021-09-01,FI4000198031,QTCOM.HE,BYZQHX E QT GROUP FI,FI,ADD,548,648,QTCOM.HE
2021-09-01,GB00BYRJ5J14,PHP.L,BYRJJ BB PRIMARY HEALTH PROPS.,GB,ADD,600,601,PHP.L
2021-10-01,SE0005999836,AFRY.ST,BNJ FM AFRY SE,SE,DELETE,606,578,AFRY.ST
2021-10-01,GB00BDCXV269,QLT.L,BDCXV DC QUILTER,GB,DELETE,607,588,QLT.L
2021-10-01,GB00BV9FP302,CCC.L,BVFP AA COMPUTACENTER,GB,DELETE,608,592,CCC.L
2021-10-01,DE000A0WMPJ6,AIXA.DE,AIXGn. AIXTRON,DE,DELETE,612,559,AIXGn.DE
2021-10-01,GB00BYRJ5J14,PHP.L,BYRJJ BB PRIMARY HEALTH PROPS.,GB,DELETE,624,600,PHP.L
2021-10-01,GB0009292243,VCT.L,VICTREX,GB,DELETE,615,594,VCTX.L
2021-10-01,SE0007491303,BRAV.ST,BZDP JU BRAVIDA HOLDING AB SE,SE,DELETE,618,586,BRAV.ST
2021-10-01,SE0011205194,WIHL.ST,BFZPW D WIHLBORGS FASTIGHETER SE,SE,DELETE,622,568,WIHL.ST
2021-10-01,FI0009000277,TIETO.HE,TIETOEVRY,FI,DELETE,635,599,TIETO.HE
2021-10-01,SE0007074281,HPOL-B.ST,BXBZB MT HEXPOL B SE,SE,DELETE,604,566,HPOLb.ST
2021-10-01,DK0060027142,ALK-B.CO,BVLC ALK-ABELLO B DK,DK,DELETE,614,580,ALKb.CO
2021-10-01,FR0000050809,SOP.PA,F SOPRA STERIA GROUP,FR,DELETE,603,582,SOPR.PA
2021-10-01,DE000KSAG888,SDF.DE,BC SDFGn. K S,DE,ADD,591,641,SDFGn.DE
2021-10-01,GB00B2PDGW16,SMWH.L,BPDGW BWCM NEW WH SMITH,GB,ADD,600,609,SMWH.L
2021-10-01,DE0008232125,LHA.DE,LHAG. LUFTHANSA,DE,ADD,497,603,LHAG.DE
2021-10-01,GB00B1N7Z094,SAFE.L,BNZ BNZ SAFESTORE HOLDINGS,GB,DELETE,601,570,SAFE.L
2021-10-01,DE0005111702,ZO1G.DE,BRXL ZOG. ZOOPLUS,DE,ADD,536,607,ZO1G.DE
2021-10-01,NO0010345853,AKERBP.OL,BLG Q AKER BP NO,NO,ADD,543,619,AKERBP.OL
2021-10-01,JE00BN574F90,WIZZ.L,BNF WIZZAIR,GB,ADD,548,614,WIZZ.L
2021-10-01,PLOPTTC00011,CDR.WA,PLH CD PROJECT SA PL,,ADD,556,602,CDR.WA
2021-10-01,GB00BNYK8G86,DARK.L,BNYKG FB DARKTRACE,GB,ADD,535,639,DARK.L
2021-10-01,GB00BDSFG982,FTI.PA,BYWH TECHNIPFMC,FR,ADD,578,626,FTI.PA
2021-10-01,DE000A1PHFF7,BOSS.DE,BMHC BOSSn. HUGO BOSS,DE,ADD,582,606,BOSSn.DE
2021-10-01,DE000A0Z2ZZ5,FNTN.DE,BSKS FNTGn. FREENET,DE,ADD,585,608,FNTGn.DE
2021-10-01,SE0015192067,SAVE.ST,BNDLH GM NORDNET SE,SE,ADD,592,612,SAVE.ST
2021-10-01,GB00B7KR2P84,EZJ.L,BKRP EASYJET,GB,ADD,559,669,EZJ.L
2021-11-01,GB00BMTV7393,THG.L,BMTV F THG,GB,DELETE,702,415,THG.L
2021-11-01,DE000A2YN900,TMV.DE,BJWGS TMV. DEHH TEAMVIEWER AG,DE,DELETE,680,453,TMV.DE
2021-11-01,GB00B2PDGW16,SMWH.L,BPDGW BWCM NEW WH SMITH,GB,DELETE,626,600,SMWH.L
2021-11-01,GB00BL6NGV24,DOCS.L,BLNGV PH DR MARTENS,GB,DELETE,616,597,DOCS.L
2021-11-01,IT0003856405,LDOF.MI,BDJNG LEONARDO,IT,DELETE,610,564,LDOF.MI
2021-11-01,BE0003810273,PROX.BR,BDP BDP PROXIMUS,BE,DELETE,609,587,PROX.BR
2021-11-01,GB0007668071,CBG.L,CLOSE BROTHERS GRP,GB,DELETE,606,584,CBRO.L
2021-11-01,DK0015998017,BAV-A.CO,BAVARIAN NORDIC DK,DK,DELETE,603,577,BAVA.CO
2021-11-01,GB00BYPHNG03,CSPC.L,BYPHNG COUNTRYSIDE PROPERTIES PLC,GB,DELETE,602,575,CSPC.L
2021-11-01,DK0060542181,ISS.CO,BKJRT ISS AS DK,DK,DELETE,601,571,ISS.CO
2021-11-01,CH0008837566,ALLN.SW,ALLREAL HLDG,CH,ADD,598,610,ALLN.S
2021-11-01,NO0010081235,NEL.OL,BNR L NEL NO,NO,ADD,599,721,NEL.OL
2021-11-01,FR0000050809,SOP.PA,F SOPRA STERIA GROUP,FR,ADD,592,603,SOPR.PA
2021-11-01,PLBZ00000044,SPL1.WA,SANTANDER BANK POLSKA PL,,ADD,596,655,SPL1.WA
2021-11-01,FR0000120222,CNPP.PA,CNP ASSURANCES,FR,ADD,543,689,CNPP.PA
2021-11-01,GB00B1N7Z094,SAFE.L,BNZ BNZ SAFESTORE HOLDINGS,GB,ADD,552,601,SAFE.L
2021-11-01,SE0016278196,SECT-B.ST,BKP CTb.ST SECQ SECTRA B SE,SE,ADD,549,609,SECTb.ST
2021-11-01,GB00BDCXV269,QLT.L,BDCXV DC QUILTER,GB,ADD,579,607,QLT.L
2021-11-01,SE0000120669,SSAB-B.ST,BHF BHF SSAB B,SE,ADD,585,621,SSABb.ST
2021-11-01,SE0009216278,MIPS.ST,BFCVV JY MIPS SE,SE,ADD,586,631,MIPS.ST
2021-11-01,NO0010716418,ENTR-A.OL,BRJVC AP ENTRA NO,NO,ADD,590,623,ENTRA.OL
2021-11-01,SE0011205194,WIHL.ST,BFZPW D WIHLBORGS FASTIGHETER SE,SE,ADD,576,622,WIHL.ST
2021-12-01,FR0013269123,RUI.PA,BDTL RUBIS,FR,DELETE,614,589,RUBF.PA
2021-12-01,GB00BDCXV269,QLT.L,BDCXV DC QUILTER,GB,DELETE,605,579,QLT.L
2021-12-01,SE0000120669,SSAB-B.ST,BHF BHF SSAB B,SE,DELETE,608,585,SSABb.ST
2021-12-01,LU2290522684,INPST.AS,BNNC C INPOST,NL,DELETE,611,521,INPST.AS
2021-12-01,JE00BN574F90,WIZZ.L,BNF WIZZAIR,GB,DELETE,613,571,WIZZ.L
2021-12-01,SE0007871645,KINDsd-B.ST,BYSYK JQ KINDRED GROUP SE,SE,DELETE,628,580,KINDsdb.ST
2021-12-01,DE000A13SX22,HLE.DE,BSHYK HLE. DEGC HELLA,DE,DELETE,825,597,HLE.DE
2021-12-01,IE0000669501,GL9.IR,Z GLANBIA IE,IE,DELETE,639,577,GL9.I
2021-12-01,GB00B7KR2P84,EZJ.L,BKRP EASYJET,GB,DELETE,645,575,EZJ.L
2021-12-01,GB0031215220,CCL.L,CARNIVAL,GB,DELETE,658,588,CCL.L
2021-12-01,DE0005111702,ZO1G.DE,BRXL ZOG. ZOOPLUS,DE,DELETE,1245,545,ZO1G.DE
2021-12-01,NO0010716418,ENTR-A.OL,BRJVC AP ENTRA NO,NO,DELETE,871,590,ENTRA.OL
2021-12-01,GB00BD6GN030,VMUK.L,BDGN Y Virgin Money UK,GB,DELETE,604,550,VMUK.L
2021-12-01,GB00BDSFG982,FTI.PA,BYWH TECHNIPFMC,FR,DELETE,629,582,FTI.PA
2021-12-01,GB00BNYK8G86,DARK.L,BNYKG FB DARKTRACE,GB,DELETE,719,542,DARK.L
2021-12-01,FR0000050809,SOP.PA,F SOPRA STERIA GROUP,FR,DELETE,601,592,SOPR.PA
2021-12-01,DE000TUAG000,TUIT.L,BLJN TUI,GB,DELETE,602,525,TUIT.L
2021-12-01,DK0060027142,ALK-B.CO,BVLC ALK-ABELLO B DK,DK,ADD,546,617,ALKb.CO
2021-12-01,DK0015998017,BAV-A.CO,BAVARIAN NORDIC DK,DK,ADD,564,603,BAVA.CO
2021-12-01,IM00B7S9G985,PTEC.L,BSG YT PLAYTECH,GB,ADD,576,611,PTEC.L
2021-12-01,GB00B17BBQ50,INVP.L,BBBQ INVESTEC,GB,ADD,579,627,INVP.L
2021-12-01,SE0011426428,NYFO.ST,BFDNK JX NYFOSA SE,SE,ADD,581,621,NYFO.ST
2021-12-01,GB00BL6NGV24,DOCS.L,BLNGV PH DR MARTENS,GB,ADD,582,616,DOCS.L
2021-12-01,SE0007074281,HPOL-B.ST,BXBZB MT HEXPOL B SE,SE,ADD,574,605,HPOLb.ST
2021-12-01,GB00BV9FP302,CCC.L,BVFP AA COMPUTACENTER,GB,ADD,591,614,CCC.L
2021-12-01,CH0030486770,DAE.SW,BZWD DAETWYLER I,CH,ADD,593,613,DAE.S
2021-12-01,CH0360826991,COTNE.SW,BDK Z COMET HOLDINGS R,CH,ADD,595,653,COTNE.S
2021-12-01,CH0126673539,DKSH.SW,BQPM W DKSH HOLDING,CH,ADD,598,618,DKSH.S
2021-12-01,BE0003810273,PROX.BR,BDP BDP PROXIMUS,BE,ADD,599,609,PROX.BR
2021-12-01,SE0006993770,AXFO.ST,BVGHK AXFOOD,SE,ADD,600,658,AXFO.ST
2021-12-01,GB00B1VNSX38,DRX.L,BVNSX BMBCM DRAX GRP,GB,ADD,584,607,DRX.L
2022-01-01,PLBZ00000044,SPL1.WA,SANTANDER BANK POLSKA PL,,DELETE,608,592,SPL1.WA
2022-01-01,DE000A2LQ884,AG1.DE,BLCC AGG. DEIA AUTO GROUP,DE,DELETE,686,590,AG1G.DE
2022-01-01,CH0042615283,ROSEG.SW,BMT ZUR ROSE GROUP,CH,DELETE,669,528,ROSEG.S
2022-01-01,NO0010081235,NEL.OL,BNR L NEL NO,NO,DELETE,661,578,NEL.OL
2022-01-01,DE000WCH8881,WCH.DE,BY WCHG. BY WACKER CHEMIE,DE,DELETE,642,585,WCHG.DE
2022-01-01,DK0015998017,BAV-A.CO,BAVARIAN NORDIC DK,DK,DELETE,638,564,BAVA.CO
2022-01-01,SE0011426428,NYFO.ST,BFDNK JX NYFOSA SE,SE,DELETE,615,581,NYFO.ST
2022-01-01,CH0360826991,COTNE.SW,BDK Z COMET HOLDINGS R,CH,DELETE,610,595,COTNE.S
2022-01-01,SE0001174970,TIGOsd-B.ST,BLM V MILLICOM INTL.CELU. SDR SE,SE,DELETE,606,558,TIGOsdb.ST
2022-01-01,LU2290522684,INPST.AS,BNNC C INPOST,NL,ADD,597,611,INPST.AS
2022-01-01,GB00BDCXV269,QLT.L,BDCXV DC QUILTER,GB,ADD,595,605,QLT.L
2022-01-01,GB00BD6GN030,VMUK.L,BDGN Y Virgin Money UK,GB,ADD,593,604,VMUK.L
2022-01-01,DE0006766504,NDA.DE,NAFG. AURUBIS,DE,ADD,580,615,NAFG.DE
2022-01-01,GB00B04V1276,GRI.L,BV GRAINGER,GB,ADD,577,617,GRI.L
2022-01-01,SE0000120669,SSAB-B.ST,BHF BHF SSAB B,SE,ADD,574,608,SSABb.ST
2022-01-01,DE000TUAG000,TUIT.L,BLJN TUI,GB,ADD,557,602,TUIT.L
2022-01-01,JE00BN574F90,WIZZ.L,BNF WIZZAIR,GB,ADD,600,613,WIZZ.L
2022-02-01,GB00BDCXV269,QLT.L,BDCXV DC QUILTER,GB,DELETE,602,595,QLT.L
2022-02-01,SE0006993770,AXFO.ST,BVGHK AXFOOD,SE,DELETE,608,592,AXFO.ST
2022-02-01,SE0015192067,SAVE.ST,BNDLH GM NORDNET SE,SE,DELETE,610,570,SAVE.ST
2022-02-01,SE0009216278,MIPS.ST,BFCVV JY MIPS SE,SE,DELETE,621,550,MIPS.ST
2022-02-01,IM00B7S9G985,PTEC.L,BSG YT PLAYTECH,GB,DELETE,638,586,PTEC.L
2022-02-01,GB00BL6NGV24,DOCS.L,BLNGV PH DR MARTENS,GB,DELETE,652,565,DOCS.L
2022-02-01,LU2290522684,INPST.AS,BNNC C INPOST,NL,DELETE,722,597,INPST.AS
2022-02-01,FI4000198031,QTCOM.HE,BYZQHX E QT GROUP FI,FI,DELETE,665,594,QTCOM.HE
2022-02-01,NO0003028904,SCH-A.OL,SCHIBSTED GRUPPEN,NO,DELETE,668,599,SCHA.OL
2022-02-01,GB00BNC5T391,ROO.L,BNCT TL DELIVEROO A,GB,DELETE,681,598,ROO.L
2022-02-01,FR0010613471,SEVI.PA,BBD EF SUEZ,FR,DELETE,961,275,SEVI.PA
2022-02-01,DE000A0LD2U1,AOXG.DE,BVP AOXG. BVP ALSTRIA OFFICE REIT,DE,DELETE,971,518,AOXG.DE
2022-02-01,FR0000184798,ORP.PA,ORPEA,FR,DELETE,664,427,ORP.PA
2022-02-01,NO0010631567,SRBNK.OL,BJTQ BTC SPAREBANK SR-BANK ASA,NO,ADD,598,622,SRBNK.OL
2022-02-01,SE0016278196,SECT-B.ST,BKP CTb.ST SECQ SECTRA B SE,SE,DELETE,647,576,SECTb.ST
2022-02-01,DK0060477503,TOP.CO,BP TOPDANMARK,DK,ADD,595,633,TOP.CO
2022-02-01,FR0013269123,RUI.PA,BDTL RUBIS,FR,ADD,556,605,RUBF.PA
2022-02-01,DK0010307958,JYSK.CO,BJ JYSKE BANK,DK,ADD,567,640,JYSK.CO
2022-02-01,BE0003818359,GLPG.AS,BQV W GALAPAGOS BE,BE,ADD,573,673,GLPG.AS
2022-02-01,GB00BGBN7C04,SSPG.L,B NC GBNI SSP GROUP,GB,ADD,577,647,SSPG.L
2022-02-01,GB00BDSFG982,FTI.PA,BYWH TECHNIPFMC,FR,ADD,578,635,FTI.PA
2022-02-01,GB00B2PDGW16,SMWH.L,BPDGW BWCM NEW WH SMITH,GB,ADD,580,639,SMWH.L
2022-02-01,GB00B7KR2P84,EZJ.L,BKRP EASYJET,GB,ADD,555,612,EZJ.L
2022-02-01,FR0014004L86,AM.PA,BMTL H DASSAULT AVIATION,FR,ADD,596,663,AM.PA
2022-02-01,PLBZ00000044,SPL1.WA,SANTANDER BANK POLSKA PL,,ADD,585,608,SPL1.WA
2022-02-01,IT0005278236,PIRC.MI,BZZHK Q PIRELLI & C. S.P.A. IT,IT,ADD,591,621,PIRC.MI
2022-02-01,FR0000050809,SOP.PA,F SOPRA STERIA GROUP,FR,ADD,593,611,SOPR.PA
2022-02-01,CH0002178181,SRAIL.SW,BJHN GI STADLER RAIL AG,CH,ADD,594,653,SRAIL.S
2022-02-01,IT0003856405,LDOF.MI,BDJNG LEONARDO,IT,ADD,581,607,LDOF.MI
2022-03-01,PLBZ00000044,SPL1.WA,SANTANDER BANK POLSKA PL,,DELETE,610,585,SPL1.WA
2022-03-01,GB00BJ62K685,PETSP.L,BJK PETS HOME PLC,AT,DELETE,623,584,PETSP.L
2022-03-01,SE0012116390,NENT-B.ST,BHWV O NORDIC ENTERTAINMENT GROUP B SE,SE,DELETE,627,599,NENTb.ST
2022-03-01,FI0009005318,TYRES.HE,BG NOKIAN RENKAAT,FI,DELETE,633,466,TYRES.HE
